,oid,eid,stayId
80305,5460,20,6
80306,5460,21,70
80307,5460,22,553
80308,5460,23,7
80309,5460,24,9
80310,5461,0,24
80311,5461,1,1
80312,5461,2,182
80313,5461,3,1143
80314,5461,4,746
80315,5461,5,283
80316,5461,6,172
80317,5461,7,101
80318,5461,8,6
80319,5461,9,479
80320,5461,10,392
80321,5461,11,41
80322,5461,12,7
80323,5461,13,72
80324,5461,14,2021
80325,5461,15,1403
80326,5461,16,182
80327,5461,17,96
80328,5461,18,1575
80329,5461,19,23
80330,5462,0,24
80331,5462,1,10
80332,5462,2,594
80333,5462,3,741
80334,5462,4,53
80335,5462,5,200
80336,5462,6,152
80337,5462,7,6
80338,5462,8,441
80339,5462,9,130
80340,5462,10,7
80341,5462,11,23
80342,5463,0,0
80343,5463,1,66
80344,5463,2,209
80345,5463,3,702
80346,5463,4,154
80347,5463,5,390
80348,5463,6,21
80349,5463,7,257
80350,5463,8,6
80351,5463,9,424
80352,5463,10,406
80353,5463,11,130
80354,5463,12,7
80355,5463,13,2007
80356,5463,14,214
80357,5463,15,6
80358,5463,16,74
80359,5463,17,1002
80360,5463,18,7
80361,5463,19,2127
80362,5463,20,295
80363,5463,21,564
80364,5463,22,451
80365,5463,23,6
80366,5463,24,7
80367,5463,25,15
80368,5464,0,24
80369,5464,1,66
80370,5464,2,1063
80371,5464,3,102
80372,5464,4,446
80373,5464,5,85
80374,5464,6,765
80375,5464,7,390
80376,5464,8,23
80377,5465,0,24
80378,5465,1,501
80379,5465,2,1348
80380,5465,3,208
80381,5465,4,6
80382,5465,5,1568
80383,5465,6,7
80384,5465,7,201
80385,5465,8,6
80386,5465,9,7
80387,5465,10,354
80388,5465,11,23
80389,5466,0,0
80390,5466,1,10
80391,5466,2,466
80392,5466,3,262
80393,5466,4,23
80394,5467,0,16
80395,5467,1,17
80396,5467,2,156
80397,5467,3,258
80398,5467,4,6
80399,5467,5,7
80400,5467,6,1030
80401,5467,7,153
80402,5467,8,6
80403,5467,9,260
80404,5467,10,7
80405,5467,11,1435
80406,5467,12,431
80407,5467,13,6
80408,5467,14,1028
80409,5467,15,7
80410,5467,16,571
80411,5467,17,6
80412,5467,18,715
80413,5467,19,7
80414,5467,20,2114
80415,5467,21,512
80416,5467,22,78
80417,5467,23,9
80418,5468,0,24
80419,5468,1,66
80420,5468,2,694
80421,5468,3,6
80422,5468,4,7
80423,5468,5,1760
80424,5468,6,295
80425,5468,7,325
80426,5468,8,2404
80427,5468,9,535
80428,5468,10,6
80429,5468,11,712
80430,5468,12,171
80431,5468,13,7
80432,5468,14,23
80433,5469,0,0
80434,5469,1,493
80435,5469,2,102
80436,5469,3,359
80437,5469,4,446
80438,5469,5,6
80439,5469,6,344
80440,5469,7,819
80441,5469,8,2063
80442,5469,9,1811
80443,5469,10,1747
80444,5469,11,7
80445,5469,12,43
80446,5469,13,1431
80447,5469,14,6
80448,5469,15,344
80449,5469,16,7
80450,5469,17,1066
80451,5469,18,262
80452,5469,19,198
80453,5469,20,2109
80454,5469,21,794
80455,5469,22,15
80456,5470,0,24
80457,5470,1,1
80458,5470,2,6
80459,5470,3,7
80460,5470,4,1263
80461,5470,5,243
80462,5470,6,821
80463,5470,7,6
80464,5470,8,117
80465,5470,9,7
80466,5470,10,134
80467,5470,11,15
80468,5471,0,47
80469,5471,1,779
80470,5471,2,220
80471,5471,3,270
80472,5471,4,524
80473,5471,5,649
80474,5471,6,51
80475,5471,7,279
80476,5471,8,52
80477,5471,9,473
80478,5471,10,2043
80479,5471,11,276
80480,5471,12,56
80481,5471,13,109
80482,5471,14,1253
80483,5471,15,361
80484,5471,16,2127
80485,5471,17,227
80486,5471,18,51
80487,5471,19,2209
80488,5471,20,959
80489,5471,21,52
80490,5471,22,65
80491,5472,0,16
80492,5472,1,6
80493,5472,2,1731
80494,5472,3,7
80495,5472,4,102
80496,5472,5,126
80497,5472,6,53
80498,5472,7,493
80499,5472,8,200
80500,5472,9,6
80501,5472,10,7
80502,5472,11,23
80503,5473,0,16
80504,5473,1,91
80505,5473,2,208
80506,5473,3,485
80507,5473,4,359
80508,5473,5,45
80509,5473,6,119
80510,5473,7,703
80511,5473,8,23
80512,5474,0,0
80513,5474,1,66
80514,5474,2,325
80515,5474,3,336
80516,5474,4,15
80517,5475,0,16
80518,5475,1,10
80519,5475,2,877
80520,5475,3,102
80521,5475,4,29
80522,5475,5,614
80523,5475,6,541
80524,5475,7,943
80525,5475,8,6
80526,5475,9,1316
80527,5475,10,1569
80528,5475,11,7
80529,5475,12,1246
80530,5475,13,351
80531,5475,14,6
80532,5475,15,340
80533,5475,16,70
80534,5475,17,7
80535,5475,18,2131
80536,5475,19,1083
80537,5475,20,23
80538,5476,0,24
80539,5476,1,66
80540,5476,2,26
80541,5476,3,6
80542,5476,4,1412
80543,5476,5,7
80544,5476,6,85
80545,5476,7,6
80546,5476,8,1150
80547,5476,9,160
80548,5476,10,7
80549,5476,11,21
80550,5476,12,6
80551,5476,13,1409
80552,5476,14,7
80553,5476,15,63
80554,5476,16,25
80555,5476,17,9
80556,5477,0,0
80557,5477,1,66
80558,5477,2,403
80559,5477,3,194
80560,5477,4,23
80561,5478,0,16
80562,5478,1,17
80563,5478,2,703
80564,5478,3,89
80565,5478,4,261
80566,5478,5,82
80567,5478,6,702
80568,5478,7,6
80569,5478,8,517
80570,5478,9,719
80571,5478,10,41
80572,5478,11,7
80573,5478,12,327
80574,5478,13,164
80575,5478,14,6
80576,5478,15,340
80577,5478,16,70
80578,5478,17,7
80579,5478,18,630
80580,5478,19,23
80581,5479,0,16
80582,5479,1,10
80583,5479,2,253
80584,5479,3,89
80585,5479,4,101
80586,5479,5,6
80587,5479,6,531
80588,5479,7,7
80589,5479,8,126
80590,5479,9,1041
80591,5479,10,6
80592,5479,11,711
80593,5479,12,38
80594,5479,13,7
80595,5479,14,720
80596,5479,15,91
80597,5479,16,1250
80598,5479,17,1083
80599,5479,18,2115
80600,5479,19,1689
80601,5479,20,9
80602,5480,0,0
80603,5480,1,66
80604,5480,2,9
80605,5481,0,0
80606,5481,1,17
80607,5481,2,113
80608,5481,3,101
80609,5481,4,901
80610,5481,5,879
80611,5481,6,84
80612,5481,7,6
80613,5481,8,413
80614,5481,9,7
80615,5481,10,23
80616,5482,0,16
80617,5482,1,17
80618,5482,2,198
80619,5482,3,78
80620,5482,4,878
80621,5482,5,1529
80622,5482,6,23
80623,5483,0,0
80624,5483,1,10
80625,5483,2,658
80626,5483,3,73
80627,5483,4,290
80628,5483,5,200
80629,5483,6,446
80630,5483,7,6
80631,5483,8,647
80632,5483,9,567
80633,5483,10,7
80634,5483,11,481
80635,5483,12,798
80636,5483,13,451
80637,5483,14,417
80638,5483,15,6
80639,5483,16,328
80640,5483,17,70
80641,5483,18,7
80642,5483,19,820
80643,5483,20,15
80644,5484,0,0
80645,5484,1,10
80646,5484,2,1621
80647,5484,3,695
80648,5484,4,191
80649,5484,5,9
80650,5485,0,16
80651,5485,1,10
80652,5485,2,6
80653,5485,3,1502
80654,5485,4,7
80655,5485,5,200
80656,5485,6,269
80657,5485,7,53
80658,5485,8,299
80659,5485,9,168
80660,5485,10,115
80661,5485,11,23
80662,5486,0,16
80663,5486,1,17
80664,5486,2,431
80665,5486,3,6
80666,5486,4,1014
80667,5486,5,7
80668,5486,6,270
80669,5486,7,6
80670,5486,8,635
80671,5486,9,279
80672,5486,10,95
80673,5486,11,7
80674,5486,12,276
80675,5486,13,91
80676,5486,14,9
80677,5487,0,0
80678,5487,1,10
80679,5487,2,240
80680,5487,3,89
80681,5487,4,126
80682,5487,5,349
80683,5487,6,45
80684,5487,7,537
80685,5487,8,172
80686,5487,9,23
80687,5488,0,0
80688,5488,1,1
80689,5488,2,382
80690,5488,3,6
80691,5488,4,7
80692,5488,5,153
80693,5488,6,13
80694,5488,7,19
80695,5488,8,6
80696,5488,9,7
80697,5488,10,1056
80698,5488,11,6
80699,5488,12,672
80700,5488,13,1249
80701,5488,14,7
80702,5488,15,2
80703,5488,16,336
80704,5488,17,109
80705,5488,18,401
80706,5488,19,608
80707,5488,20,23
80708,5489,0,24
80709,5489,1,6
80710,5489,2,2369
80711,5489,3,2313
80712,5489,4,7
80713,5489,5,1743
80714,5489,6,23
80715,5490,0,0
80716,5490,1,17
80717,5490,2,4
80718,5490,3,267
80719,5490,4,6
80720,5490,5,1600
80721,5490,6,7
80722,5490,7,270
80723,5490,8,83
80724,5490,9,6
80725,5490,10,2405
80726,5490,11,1046
80727,5490,12,1354
80728,5490,13,7
80729,5490,14,96
80730,5490,15,25
80731,5490,16,23
80732,5491,0,47
80733,5491,1,976
80734,5491,2,645
80735,5491,3,780
80736,5491,4,21
80737,5491,5,779
80738,5491,6,50
80739,5491,7,51
80740,5491,8,334
80741,5491,9,52
80742,5491,10,244
80743,5491,11,1175
80744,5491,12,4
80745,5491,13,325
80746,5491,14,891
80747,5491,15,21
80748,5491,16,227
80749,5491,17,2131
80750,5491,18,1035
80751,5491,19,51
80752,5491,20,2406
80753,5491,21,561
80754,5491,22,52
80755,5491,23,65
80756,5492,0,0
80757,5492,1,17
80758,5492,2,1423
80759,5492,3,239
80760,5492,4,627
80761,5492,5,435
80762,5492,6,208
80763,5492,7,6
80764,5492,8,304
80765,5492,9,74
80766,5492,10,130
80767,5492,11,682
80768,5492,12,7
80769,5492,13,793
80770,5492,14,1584
80771,5492,15,4
80772,5492,16,398
80773,5492,17,178
80774,5492,18,2110
80775,5492,19,2181
80776,5492,20,23
80777,5493,0,0
80778,5493,1,10
80779,5493,2,268
80780,5493,3,101
80781,5493,4,203
80782,5493,5,119
80783,5493,6,1041
80784,5493,7,6
80785,5493,8,334
80786,5493,9,1045
80787,5493,10,7
80788,5493,11,163
80789,5493,12,512
80790,5493,13,563
80791,5493,14,226
80792,5493,15,1083
80793,5493,16,2124
80794,5493,17,2000
80795,5493,18,9
80796,5494,0,0
80797,5494,1,1
80798,5494,2,164
80799,5494,3,268
80800,5494,4,201
80801,5494,5,21
80802,5494,6,410
80803,5494,7,624
80804,5494,8,6
80805,5494,9,247
80806,5494,10,130
80807,5494,11,928
80808,5494,12,130
80809,5494,13,7
80810,5494,14,225
80811,5494,15,4
80812,5494,16,1346
80813,5494,17,6
80814,5494,18,1658
80815,5494,19,7
80816,5494,20,1176
80817,5494,21,21
80818,5494,22,23
80819,5495,0,0
80820,5495,1,10
80821,5495,2,605
80822,5495,3,887
80823,5495,4,466
80824,5495,5,6
80825,5495,6,1040
80826,5495,7,7
80827,5495,8,736
80828,5495,9,9
80829,5496,0,24
80830,5496,1,17
80831,5496,2,307
80832,5496,3,541
80833,5496,4,348
80834,5496,5,91
80835,5496,6,1348
80836,5496,7,537
80837,5496,8,6
80838,5496,9,577
80839,5496,10,1418
80840,5496,11,41
80841,5496,12,7
80842,5496,13,891
80843,5496,14,163
80844,5496,15,569
80845,5496,16,405
80846,5496,17,6
80847,5496,18,344
80848,5496,19,822
80849,5496,20,7
80850,5496,21,23
80851,5497,0,0
80852,5497,1,17
80853,5497,2,691
80854,5497,3,12
80855,5497,4,12
80856,5497,5,53
80857,5497,6,594
80858,5497,7,19
80859,5497,8,6
80860,5497,9,386
80861,5497,10,192
80862,5497,11,7
80863,5497,12,431
80864,5497,13,1311
80865,5497,14,1703
80866,5497,15,175
80867,5497,16,163
80868,5497,17,6
80869,5497,18,984
80870,5497,19,70
80871,5497,20,7
80872,5497,21,2120
80873,5497,22,15
80874,5498,0,0
80875,5498,1,1
80876,5498,2,253
80877,5498,3,6
80878,5498,4,2407
80879,5498,5,1027
80880,5498,6,7
80881,5498,7,15
80882,5499,0,16
80883,5499,1,17
80884,5499,2,4
80885,5499,3,62
80886,5499,4,547
80887,5499,5,6
80888,5499,6,875
80889,5499,7,70
80890,5499,8,7
80891,5499,9,872
80892,5499,10,9
80893,5500,0,16
80894,5500,1,66
80895,5500,2,2408
80896,5500,3,230
80897,5500,4,409
80898,5500,5,1056
80899,5500,6,765
80900,5500,7,6
80901,5500,8,991
80902,5500,9,7
80903,5500,10,23
80904,5501,0,0
80905,5501,1,10
80906,5501,2,113
80907,5501,3,1253
80908,5501,4,998
80909,5501,5,1411
80910,5501,6,510
80911,5501,7,2279
80912,5501,8,6
80913,5501,9,7
80914,5501,10,9
80915,5502,0,0
80916,5502,1,66
80917,5502,2,6
80918,5502,3,1303
80919,5502,4,1333
80920,5502,5,7
80921,5502,6,6
80922,5502,7,248
80923,5502,8,7
80924,5502,9,329
80925,5502,10,6
80926,5502,11,7
80927,5502,12,23
80928,5503,0,16
80929,5503,1,66
80930,5503,2,283
80931,5503,3,501
80932,5503,4,40
80933,5503,5,119
80934,5503,6,357
80935,5503,7,6
80936,5503,8,98
80937,5503,9,7
80938,5503,10,23
80939,5504,0,0
80940,5504,1,66
80941,5504,2,6
80942,5504,3,7
80943,5504,4,9
80944,5505,0,24
80945,5505,1,10
80946,5505,2,924
80947,5505,3,431
80948,5505,4,1414
80949,5505,5,610
80950,5505,6,6
80951,5505,7,2409
80952,5505,8,7
80953,5505,9,206
80954,5505,10,872
80955,5505,11,6
80956,5505,12,905
80957,5505,13,70
80958,5505,14,7
80959,5505,15,2120
80960,5505,16,6
80961,5505,17,328
80962,5505,18,7
80963,5505,19,23
80964,5506,0,24
80965,5506,1,1
80966,5506,2,1060
80967,5506,3,703
80968,5506,4,270
80969,5506,5,6
80970,5506,6,7
80971,5506,7,268
80972,5506,8,409
80973,5506,9,6
80974,5506,10,1545
80975,5506,11,130
80976,5506,12,885
80977,5506,13,7
80978,5506,14,1334
80979,5506,15,394
80980,5506,16,187
80981,5506,17,453
80982,5506,18,21
80983,5506,19,614
80984,5506,20,2156
80985,5506,21,6
80986,5506,22,893
80987,5506,23,7
80988,5506,24,9
80989,5507,0,24
80990,5507,1,1
80991,5507,2,943
80992,5507,3,29
80993,5507,4,53
80994,5507,5,21
80995,5507,6,410
80996,5507,7,390
80997,5507,8,6
80998,5507,9,424
80999,5507,10,7
81000,5507,11,25
81001,5507,12,295
81002,5507,13,6
81003,5507,14,1249
81004,5507,15,7
81005,5507,16,843
81006,5507,17,4
81007,5507,18,417
81008,5507,19,164
81009,5507,20,6
81010,5507,21,918
81011,5507,22,7
81012,5507,23,2114
81013,5507,24,2410
81014,5507,25,25
81015,5507,26,23
81016,5508,0,0
81017,5508,1,10
81018,5508,2,145
81019,5508,3,315
81020,5508,4,1311
81021,5508,5,450
81022,5508,6,23
81023,5509,0,0
81024,5509,1,10
81025,5509,2,165
81026,5509,3,113
81027,5509,4,1692
81028,5509,5,878
81029,5509,6,1937
81030,5509,7,349
81031,5509,8,265
81032,5509,9,6
81033,5509,10,70
81034,5509,11,7
81035,5509,12,1149
81036,5509,13,9
81037,5510,0,24
81038,5510,1,17
81039,5510,2,702
81040,5510,3,210
81041,5510,4,331
81042,5510,5,478
81043,5510,6,6
81044,5510,7,279
81045,5510,8,192
81046,5510,9,7
81047,5510,10,431
81048,5510,11,605
81049,5510,12,96
81050,5510,13,133
81051,5510,14,62
81052,5510,15,25
81053,5510,16,512
81054,5510,17,6
81055,5510,18,70
81056,5510,19,7
81057,5510,20,2127
81058,5510,21,6
81059,5510,22,127
81060,5510,23,7
81061,5510,24,9
81062,5511,0,0
81063,5511,1,17
81064,5511,2,84
81065,5511,3,208
81066,5511,4,349
81067,5511,5,1061
81068,5511,6,84
81069,5511,7,6
81070,5511,8,160
81071,5511,9,353
81072,5511,10,344
81073,5511,11,7
81074,5511,12,163
81075,5511,13,206
81076,5511,14,315
81077,5511,15,1968
81078,5511,16,510
81079,5511,17,795
81080,5511,18,109
81081,5511,19,6
81082,5511,20,894
81083,5511,21,70
81084,5511,22,7
81085,5511,23,276
81086,5511,24,1746
81087,5511,25,23
81088,5512,0,0
81089,5512,1,17
81090,5512,2,133
81091,5512,3,1348
81092,5512,4,67
81093,5512,5,23
81094,5513,0,24
81095,5513,1,66
81096,5513,2,338
81097,5513,3,398
81098,5513,4,1311
81099,5513,5,1834
81100,5513,6,521
81101,5513,7,25
81102,5513,8,6
81103,5513,9,708
81104,5513,10,70
81105,5513,11,7
81106,5513,12,2127
81107,5513,13,25
81108,5513,14,23
81109,5514,0,24
81110,5514,1,10
81111,5514,2,403
81112,5514,3,579
81113,5514,4,4
81114,5514,5,657
81115,5514,6,276
81116,5514,7,1093
81117,5514,8,23
81118,5515,0,16
81119,5515,1,1
81120,5515,2,638
81121,5515,3,1345
81122,5515,4,6
81123,5515,5,37
81124,5515,6,74
81125,5515,7,673
81126,5515,8,7
81127,5515,9,1783
81128,5515,10,1321
81129,5515,11,1330
81130,5515,12,1302
81131,5515,13,338
81132,5515,14,21
81133,5515,15,6
81134,5515,16,552
81135,5515,17,70
81136,5515,18,7
81137,5515,19,2127
81138,5515,20,6
81139,5515,21,42
81140,5515,22,7
81141,5515,23,23
81142,5516,0,0
81143,5516,1,10
81144,5516,2,1348
81145,5516,3,496
81146,5516,4,359
81147,5516,5,299
81148,5516,6,743
81149,5516,7,6
81150,5516,8,1829
81151,5516,9,74
81152,5516,10,130
81153,5516,11,859
81154,5516,12,7
81155,5516,13,878
81156,5516,14,1692
81157,5516,15,1224
81158,5516,16,25
81159,5516,17,315
81160,5516,18,113
81161,5516,19,2126
81162,5516,20,6
81163,5516,21,455
81164,5516,22,7
81165,5516,23,23
81166,5517,0,47
81167,5517,1,1033
81168,5517,2,362
81169,5517,3,220
81170,5517,4,50
81171,5517,5,1068
81172,5517,6,51
81173,5517,7,959
81174,5517,8,344
81175,5517,9,52
81176,5517,10,221
81177,5517,11,40
81178,5517,12,994
81179,5517,13,1407
81180,5517,14,1033
81181,5517,15,2110
81182,5517,16,1035
81183,5517,17,51
81184,5517,18,2190
81185,5517,19,112
81186,5517,20,52
81187,5517,21,65
81188,5518,0,24
81189,5518,1,10
81190,5518,2,253
81191,5518,3,703
81192,5518,4,29
81193,5518,5,6
81194,5518,6,352
81195,5518,7,7
81196,5518,8,879
81197,5518,9,23
81198,5519,0,16
81199,5519,1,1
81200,5519,2,1348
81201,5519,3,20
81202,5519,4,30
81203,5519,5,172
81204,5519,6,710
81205,5519,7,6
81206,5519,8,723
81207,5519,9,719
81208,5519,10,7
81209,5519,11,368
81210,5519,12,163
81211,5519,13,165
81212,5519,14,6
81213,5519,15,70
81214,5519,16,7
81215,5519,17,2115
81216,5519,18,1966
81217,5519,19,23
81218,5520,0,0
81219,5520,1,66
81220,5520,2,431
81221,5520,3,1147
81222,5520,4,732
81223,5520,5,1815
81224,5520,6,941
81225,5520,7,163
81226,5520,8,6
81227,5520,9,70
81228,5520,10,7
81229,5520,11,190
81230,5520,12,23
81231,5521,0,0
81232,5521,1,66
81233,5521,2,165
81234,5521,3,1606
81235,5521,4,1244
81236,5521,5,2390
81237,5521,6,1321
81238,5521,7,329
81239,5521,8,330
81240,5521,9,60
81241,5521,10,194
81242,5521,11,6
81243,5521,12,578
81244,5521,13,7
81245,5521,14,1351
81246,5521,15,23
81247,5522,0,0
81248,5522,1,17
81249,5522,2,949
81250,5522,3,348
81251,5522,4,261
81252,5522,5,1030
81253,5522,6,703
81254,5522,7,6
81255,5522,8,1127
81256,5522,9,213
81257,5522,10,344
81258,5522,11,7
81259,5522,12,569
81260,5522,13,547
81261,5522,14,336
81262,5522,15,6
81263,5522,16,940
81264,5522,17,7
81265,5522,18,61
81266,5522,19,1178
81267,5522,20,6
81268,5522,21,7
81269,5522,22,23
81270,5523,0,0
81271,5523,1,10
81272,5523,2,253
81273,5523,3,338
81274,5523,4,518
81275,5523,5,1515
81276,5523,6,2411
81277,5523,7,642
81278,5523,8,329
81279,5523,9,25
81280,5523,10,4
81281,5523,11,1312
81282,5523,12,6
81283,5523,13,552
81284,5523,14,7
81285,5523,15,63
81286,5523,16,2000
81287,5523,17,9
81288,5524,0,16
81289,5524,1,1
81290,5524,2,165
81291,5524,3,1349
81292,5524,4,878
81293,5524,5,1169
81294,5524,6,25
81295,5524,7,4
81296,5524,8,336
81297,5524,9,6
81298,5524,10,894
81299,5524,11,70
81300,5524,12,7
81301,5524,13,96
81302,5524,14,25
81303,5524,15,1711
81304,5524,16,15
81305,5525,0,16
81306,5525,1,66
81307,5525,2,6
81308,5525,3,1778
81309,5525,4,7
81310,5525,5,119
81311,5525,6,435
81312,5525,7,6
81313,5525,8,42
81314,5525,9,7
81315,5525,10,750
81316,5525,11,67
81317,5525,12,6
81318,5525,13,705
81319,5525,14,1650
81320,5525,15,74
81321,5525,16,7
81322,5525,17,1903
81323,5525,18,63
81324,5525,19,821
81325,5525,20,769
81326,5525,21,1277
81327,5525,22,63
81328,5525,23,2181
81329,5525,24,23
81330,5526,0,47
81331,5526,1,403
81332,5526,2,48
81333,5526,3,727
81334,5526,4,21
81335,5526,5,49
81336,5526,6,646
81337,5526,7,51
81338,5526,8,978
81339,5526,9,74
81340,5526,10,52
81341,5526,11,995
81342,5526,12,1391
81343,5526,13,4
81344,5526,14,782
81345,5526,15,221
81346,5526,16,296
81347,5526,17,25
81348,5526,18,51
81349,5526,19,2285
81350,5526,20,52
81351,5526,21,65
81352,5527,0,0
81353,5527,1,17
81354,5527,2,535
81355,5527,3,316
81356,5527,4,201
81357,5527,5,21
81358,5527,6,1225
81359,5527,7,6
81360,5527,8,438
81361,5527,9,7
81362,5527,10,21
81363,5527,11,369
81364,5527,12,431
81365,5527,13,6
81366,5527,14,1649
81367,5527,15,1099
81368,5527,16,7
81369,5527,17,417
81370,5527,18,164
81371,5527,19,63
81372,5527,20,4
81373,5527,21,338
81374,5527,22,277
81375,5527,23,6
81376,5527,24,130
81377,5527,25,1569
81378,5527,26,7
81379,5527,27,240
81380,5527,28,9
81381,5528,0,0
81382,5528,1,66
81383,5528,2,1311
81384,5528,3,1617
81385,5528,4,15
81386,5529,0,0
81387,5529,1,17
81388,5529,2,338
81389,5529,3,56
81390,5529,4,1385
81391,5529,5,1360
81392,5529,6,6
81393,5529,7,675
81394,5529,8,7
81395,5529,9,1071
81396,5529,10,43
81397,5529,11,456
81398,5529,12,198
81399,5529,13,15
81400,5530,0,47
81401,5530,1,740
81402,5530,2,727
81403,5530,3,780
81404,5530,4,51
81405,5530,5,52
81406,5530,6,221
81407,5530,7,646
81408,5530,8,460
81409,5530,9,221
81410,5530,10,51
81411,5530,11,372
81412,5530,12,52
81413,5530,13,338
81414,5530,14,1119
81415,5530,15,614
81416,5530,16,1822
81417,5530,17,51
81418,5530,18,52
81419,5530,19,976
81420,5530,20,736
81421,5530,21,48
81422,5530,22,51
81423,5530,23,2190
81424,5530,24,849
81425,5530,25,52
81426,5530,26,65
81427,5531,0,0
81428,5531,1,10
81429,5531,2,357
81430,5531,3,390
81431,5531,4,83
81432,5531,5,1061
81433,5531,6,358
81434,5531,7,6
81435,5531,8,777
81436,5531,9,1392
81437,5531,10,74
81438,5531,11,130
81439,5531,12,7
81440,5531,13,214
81441,5531,14,981
81442,5531,15,6
81443,5531,16,1658
81444,5531,17,7
81445,5531,18,96
81446,5531,19,25
81447,5531,20,1711
81448,5531,21,9
81449,5532,0,16
81450,5532,1,1
81451,5532,2,2168
81452,5532,3,9
81453,5533,0,0
81454,5533,1,10
81455,5533,2,145
81456,5533,3,163
81457,5533,4,1311
81458,5533,5,1637
81459,5533,6,23
81460,5534,0,0
81461,5534,1,1
81462,5534,2,6
81463,5534,3,2274
81464,5534,4,7
81465,5534,5,497
81466,5534,6,548
81467,5534,7,21
81468,5534,8,19
81469,5534,9,435
81470,5534,10,6
81471,5534,11,441
81472,5534,12,7
81473,5534,13,83
81474,5534,14,593
81475,5534,15,431
81476,5534,16,6
81477,5534,17,893
81478,5534,18,7
81479,5534,19,942
81480,5534,20,6
81481,5534,21,74
81482,5534,22,130
81483,5534,23,522
81484,5534,24,7
81485,5534,25,605
81486,5534,26,262
81487,5534,27,23
81488,5535,0,0
81489,5535,1,17
81490,5535,2,277
81491,5535,3,83
81492,5535,4,427
81493,5535,5,150
81494,5535,6,2120
81495,5535,7,802
81496,5535,8,15
81497,5536,0,24
81498,5536,1,10
81499,5536,2,609
81500,5536,3,1776
81501,5536,4,695
81502,5536,5,23
81503,5537,0,47
81504,5537,1,1033
81505,5537,2,49
81506,5537,3,797
81507,5537,4,154
81508,5537,5,51
81509,5537,6,52
81510,5537,7,649
81511,5537,8,1068
81512,5537,9,51
81513,5537,10,479
81514,5537,11,52
81515,5537,12,78
81516,5537,13,1175
81517,5537,14,852
81518,5537,15,51
81519,5537,16,52
81520,5537,17,60
81521,5537,18,465
81522,5537,19,605
81523,5537,20,51
81524,5537,21,2297
81525,5537,22,223
81526,5537,23,52
81527,5537,24,65
81528,5538,0,16
81529,5538,1,66
81530,5538,2,878
81531,5538,3,1229
81532,5538,4,1407
81533,5538,5,387
81534,5538,6,21
81535,5538,7,1644
81536,5538,8,2279
81537,5538,9,23
81538,5539,0,0
81539,5539,1,1
81540,5539,2,398
81541,5539,3,149
81542,5539,4,387
81543,5539,5,6
81544,5539,6,147
81545,5539,7,70
81546,5539,8,7
81547,5539,9,892
81548,5539,10,109
81549,5539,11,23
81550,5540,0,24
81551,5540,1,17
81552,5540,2,316
81553,5540,3,91
81554,5540,4,265
81555,5540,5,409
81556,5540,6,115
81557,5540,7,15
81558,5541,0,16
81559,5541,1,1
81560,5541,2,18
81561,5541,3,210
81562,5541,4,349
81563,5541,5,949
81564,5541,6,594
81565,5541,7,6
81566,5541,8,112
81567,5541,9,1028
81568,5541,10,7
81569,5541,11,724
81570,5541,12,60
81571,5541,13,145
81572,5541,14,666
81573,5541,15,6
81574,5541,16,1002
81575,5541,17,7
81576,5541,18,630
81577,5541,19,15
81578,5542,0,0
81579,5542,1,1
81580,5542,2,1103
81581,5542,3,512
81582,5542,4,431
81583,5542,5,1637
81584,5542,6,15
81585,5543,0,16
81586,5543,1,10
81587,5543,2,6
81588,5543,3,1686
81589,5543,4,7
81590,5543,5,249
81591,5543,6,742
81592,5543,7,21
81593,5543,8,257
81594,5543,9,168
81595,5543,10,6
81596,5543,11,1829
81597,5543,12,74
81598,5543,13,673
81599,5543,14,7
81600,5543,15,952
81601,5543,16,4
81602,5543,17,295
